CTPRVN_NM,SIGNGU_NM,ADSTRD_CD,PRFPLC_CO,FOOD_FCLTY_CO,LDGMNT_FCLTY_CO,POPLTN_CO,FILE_NM,BASE_DE
"경상남도","진주시","4817040000","1","51","3","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817041000","6","279","2","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817044000","2","45","2","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817051500","8","666","49","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817055500","5","595","85","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817056500","4","541","81","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817067300","1","680","29","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817067800","3","751","2","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817069500","2","396","3","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817071000","4","672","18","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817071500","1","420","12","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817073000","3","228","2","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817074000","5","727","11","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","진주시","4817075000","9","464","12","293557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창녕군","4874025000","3","470","28","49519","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창녕군","4874025300","2","344","16","49519","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창녕군","4874033000","3","72","10","49519","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창녕군","4874035000","3","15","2","49519","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창녕군","4874036000","1","36","3","49519","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창녕군","4874038000","3","168","6","49519","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창녕군","4874042000","3","166","33","49519","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산합포구","4812531000","1","198","50","144062","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산합포구","4812532000","2","361","14","144062","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산합포구","4812533000","1","55","5","144062","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산합포구","4812534000","2","119","27","144062","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산합포구","4812551000","1","195","6","144062","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산합포구","4812553000","3","712","46","144062","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산합포구","4812554000","2","309","6","144062","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산합포구","4812556500","4","263","3","144062","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산합포구","4812561000","1","273","15","144062","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산합포구","4812563000","19","1031","104","144062","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산합포구","4812565000","1","541","26","144062","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산회원구","4812725000","3","1044","12","157604","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산회원구","4812752000","1","83","1","157604","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산회원구","4812756000","1","337","19","157604","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산회원구","4812757000","2","341","10","157604","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산회원구","4812759000","4","573","78","157604","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산회원구","4812760000","2","129","0","157604","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 마산회원구","4812762000","1","81","0","157604","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 성산구","4812351000","2","299","2","206124","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 성산구","4812351500","13","687","27","206124","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 성산구","4812352000","43","1065","125","206124","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 성산구","4812353000","3","1604","92","206124","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 성산구","4812354000","1","506","1","206124","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 성산구","4812355000","2","535","0","206124","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 성산구","4812357000","1","245","3","206124","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 의창구","4812125000","3","242","5","175495","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 의창구","4812131000","2","555","46","175495","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 의창구","4812132000","1","151","4","175495","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 의창구","4812151000","1","932","6","175495","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 의창구","4812152000","4","649","39","175495","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 의창구","4812153000","5","879","37","175495","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 의창구","4812154000","7","851","36","175495","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 진해구","4812953000","3","732","66","159362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 진해구","4812954000","7","132","6","159362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 진해구","4812958000","2","499","2","159362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 진해구","4812959000","1","445","5","159362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 진해구","4812960000","1","274","1","159362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 진해구","4812961000","4","237","4","159362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 진해구","4812962000","6","207","3","159362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 진해구","4812963000","5","248","19","159362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","창원시 진해구","4812964000","5","149","11","159362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","통영시","4822025000","6","126","273","99392","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","통영시","4822031000","3","105","77","99392","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","통영시","4822033000","1","32","30","99392","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","통영시","4822034000","2","652","58","99392","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","통영시","4822036000","1","15","117","99392","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","통영시","4822051000","2","131","33","99392","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","통영시","4822053000","2","138","15","99392","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","통영시","4822055000","5","391","92","99392","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","통영시","4822059000","3","289","44","99392","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","통영시","4822066500","1","175","17","99392","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","통영시","4822067000","5","313","49","99392","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","통영시","4822070000","4","421","50","99392","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","하동군","4885025000","4","317","26","32518","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","하동군","4885031000","9","161","179","32518","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","하동군","4885032000","5","43","32","32518","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","하동군","4885037000","3","183","13","32518","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","하동군","4885038000","1","11","2","32518","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","하동군","4885040000","4","48","65","32518","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","하동군","4885041000","1","60","9","32518","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","하동군","4885042000","1","58","3","32518","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함안군","4873025000","4","508","13","57008","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함안군","4873025300","1","343","9","57008","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함안군","4873031000","1","29","2","57008","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함안군","4873032000","2","170","12","57008","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함안군","4873033000","1","93","1","57008","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함안군","4873034000","1","60","2","57008","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함안군","4873036000","2","31","2","57008","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함양군","4887025000","6","498","37","28983","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함양군","4887031000","2","70","159","28983","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함양군","4887032000","1","16","24","28983","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함양군","4887035000","2","12","5","28983","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함양군","4887036000","3","120","40","28983","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함양군","4887038000","1","43","14","28983","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","함양군","4887040000","1","7","6","28983","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","합천군","4889025000","2","284","22","33072","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","합천군","4889033000","6","115","34","33072","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","합천군","4889037000","1","11","1","33072","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","합천군","4889038000","1","4","0","33072","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","합천군","4889041000","1","18","13","33072","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","합천군","4889044000","1","28","11","33072","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","합천군","4889045000","3","44","42","33072","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상남도","합천군","4889046000","6","23","7","33072","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경산시","4729025000","4","715","14","241006","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경산시","4729025300","1","714","12","241006","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경산시","4729031000","2","169","20","241006","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경산시","4729033000","1","188","3","241006","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경산시","4729034000","2","20","1","241006","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경산시","4729035000","6","58","4","241006","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경산시","4729051000","1","275","17","241006","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경산시","4729053000","2","272","8","241006","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경산시","4729054100","1","866","21","241006","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경산시","4729054200","2","308","0","241006","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경산시","4729055000","2","650","10","241006","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경산시","4729056000","2","763","3","241006","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713025000","2","348","174","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713025300","5","618","29","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713031500","3","103","39","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713032000","1","301","154","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713033000","2","97","26","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713034000","1","115","63","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713036000","3","158","14","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713037000","4","123","24","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713038000","3","121","112","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713051500","10","387","122","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713053000","7","325","86","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713055000","3","723","35","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713057000","5","382","147","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713059000","3","302","51","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713060500","9","139","96","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713061500","1","360","1","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713062100","8","557","3","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713063000","2","791","32","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713065000","19","397","244","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","경주시","4713066000","26","221","186","229661","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","고령군","4783025300","9","311","14","28095","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","고령군","4783031000","1","20","7","28095","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","고령군","4783035000","1","34","1","28095","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719025000","4","389","11","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719025300","1","492","4","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719025600","4","421","1","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719031000","1","17","3","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719034000","2","87","7","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719051000","4","523","13","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719053500","3","620","197","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719055500","1","34","0","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719056500","6","1036","23","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719063000","1","45","2","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719064500","2","799","8","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719066000","1","255","2","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719067000","1","1152","60","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719068000","7","827","11","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719069000","1","942","31","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","구미시","4719070000","1","159","11","348133","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","김천시","4715025000","1","139","17","114488","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","김천시","4715032000","1","79","27","114488","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","김천시","4715034000","2","9","1","114488","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","김천시","4715037000","2","45","4","114488","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","김천시","4715038000","6","103","31","114488","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","김천시","4715043000","1","14","7","114488","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","김천시","4715044000","1","25","0","114488","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","김천시","4715051600","1","283","27","114488","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","김천시","4715053600","2","304","38","114488","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","김천시","4715056500","1","117","3","114488","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","김천시","4715057500","3","653","8","114488","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","김천시","4715064000","1","340","5","114488","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","문경시","4728025000","21","275","98","51473","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","문경시","4728025300","5","96","42","51473","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","문경시","4728034000","1","22","5","51473","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","문경시","4728036000","3","55","32","51473","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","문경시","4728057000","3","215","15","51473","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","문경시","4728058000","1","297","27","51473","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","문경시","4728060000","1","59","12","51473","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","문경시","4728061000","1","428","12","51473","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","봉화군","4792025000","3","199","14","22003","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","봉화군","4792031000","1","38","19","22003","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","봉화군","4792032000","1","41","2","22003","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","봉화군","4792033000","1","16","14","22003","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","봉화군","4792034000","1","112","41","22003","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","봉화군","4792037000","3","32","44","22003","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725025000","4","113","6","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725031000","1","13","7","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725032500","4","27","8","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725033000","1","56","15","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725035000","1","68","3","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725041000","2","70","7","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725044000","1","19","3","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725045000","1","23","2","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725047000","1","9","5","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725052000","2","386","3","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725053000","1","289","22","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725055000","5","351","15","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","상주시","4725056000","1","65","1","74023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","성주군","4784025000","6","392","14","36564","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","성주군","4784032000","4","40","1","36564","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","성주군","4784036000","1","21","5","36564","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","성주군","4784039000","1","34","8","36564","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717025000","5","160","22","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717031000","2","45","24","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717032000","1","45","3","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717033000","5","37","14","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717034000","10","262","51","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717035000","2","30","4","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717036000","1","21","4","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717037000","1","27","1","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717038000","2","10","7","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717039000","2","50","5","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717041000","1","17","6","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717042000","7","38","26","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717051000","7","462","79","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717052000","5","97","9","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717055500","9","460","35","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717058500","4","381","28","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717065000","3","559","25","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","안동시","4717069000","3","257","22","127289","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영덕군","4777025000","5","391","103","28223","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영덕군","4777031000","1","478","170","28223","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영덕군","4777032000","2","99","99","28223","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영덕군","4777033000","1","12","32","28223","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영덕군","4777034000","2","14","3","28223","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영덕군","4777036000","2","259","42","28223","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영양군","4776025000","3","173","18","11795","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영양군","4776031000","5","34","3","11795","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영양군","4776033000","1","5","11","11795","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영양군","4776034000","1","13","10","11795","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영양군","4776035000","4","19","10","11795","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721025000","4","290","62","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721032000","2","10","3","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721033000","2","5","18","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경상북도","영주시","4721035000","1","26","3","81409","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
